,video_id,subject_id,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,subject_understood
369,0,0,4228.974121,4206.153809,4291.922852,4243.205078,4227.692383,4156.282227,4143.461426,4152.692383,4150.897461,4143.205078,4565.897461,4376.282227,4400.0,4476.794922,0
370,0,0,4231.153809,4209.615234,4293.846191,4236.538574,4208.846191,4135.256348,4141.410156,4167.692383,4158.461426,4154.487305,4580.0,4381.410156,4413.717773,4489.102539,0
371,0,0,4231.282227,4216.410156,4299.102539,4246.153809,4237.179688,4165.128418,4161.538574,4183.077148,4185.897461,4166.025879,4604.358887,4396.794922,4432.563965,4505.641113,0
372,0,0,4237.692383,4229.871582,4302.436035,4258.333496,4235.897461,4162.563965,4162.692383,4177.563965,4158.461426,4162.179688,4593.589844,4398.205078,4413.461426,4497.692383,0
373,0,0,4234.615234,4201.410156,4301.153809,4246.538574,4217.05127,4171.922852,4143.333496,4166.153809,4159.358887,4153.717773,4577.05127,4390.384766,4405.897461,4493.205078,0
374,0,0,4215.897461,4196.666504,4290.384766,4256.666504,4223.717773,4181.025879,4147.692383,4172.436035,4165.256348,4159.615234,4578.461426,4392.179688,4400.384766,4484.743652,0
375,0,0,4209.358887,4198.974121,4279.743652,4258.205078,4216.410156,4173.461426,4133.589844,4139.358887,4140.128418,4133.589844,4554.871582,4369.230957,4385.512695,4465.128418,0
376,0,0,4205.769043,4186.794922,4275.384766,4248.589844,4220.641113,4179.871582,4134.615234,4147.307617,4140.256348,4135.384766,4556.666504,4370.256348,4378.717773,4459.230957,0
377,0,0,4222.692383,4202.692383,4297.563965,4244.743652,4225.128418,4184.102539,4148.461426,4168.077148,4154.358887,4157.692383,4586.794922,4397.179688,4399.743652,4486.538574,0
378,0,0,4204.230957,4187.436035,4269.743652,4219.743652,4217.94873,4172.436035,4132.563965,4152.820313,4155.128418,4151.410156,4566.538574,4367.563965,4383.333496,4468.717773,0
379,0,0,4212.563965,4194.487305,4280.897461,4228.461426,4223.077148,4170.256348,4138.974121,4155.384766,4141.922852,4147.563965,4565.0,4381.025879,4381.282227,4488.461426,0
380,0,0,4230.256348,4203.846191,4305.256348,4242.307617,4224.487305,4158.461426,4151.410156,4175.128418,4150.769043,4151.666504,4584.230957,4399.358887,4397.179688,4499.871582,0
381,0,0,4227.307617,4199.871582,4295.128418,4246.666504,4227.436035,4170.128418,4153.974121,4166.410156,4152.179688,4156.410156,4585.128418,4389.871582,4395.897461,4496.538574,0
382,0,0,4220.641113,4202.179688,4298.589844,4247.94873,4237.307617,4176.025879,4148.461426,4164.102539,4154.230957,4148.461426,4576.538574,4376.666504,4403.589844,4493.974121,0
383,0,0,4220.769043,4185.641113,4296.025879,4234.487305,4219.102539,4161.922852,4144.615234,4168.077148,4149.230957,4146.666504,4578.461426,4392.179688,4399.615234,4495.256348,0
384,0,0,4219.102539,4191.794922,4297.94873,4253.077148,4227.179688,4175.0,4157.820313,4188.461426,4161.153809,4152.179688,4587.563965,4394.871582,4402.179688,4497.05127,0
385,0,0,4212.179688,4185.897461,4286.153809,4243.846191,4220.897461,4169.358887,4159.358887,4164.358887,4140.641113,4132.692383,4561.410156,4373.333496,4377.563965,4475.384766,0
386,0,0,4216.410156,4188.461426,4297.179688,4249.871582,4232.692383,4154.358887,4162.307617,4166.410156,4137.94873,4148.717773,4585.512695,4383.589844,4402.436035,4486.153809,0
387,0,0,4227.692383,4206.153809,4304.487305,4263.717773,4235.0,4139.487305,4151.410156,4169.358887,4158.205078,4167.94873,4585.769043,4391.025879,4411.025879,4494.871582,0
388,0,0,4223.589844,4200.128418,4296.666504,4258.589844,4223.461426,4138.589844,4147.436035,4169.871582,4160.769043,4157.307617,4585.897461,4387.307617,4412.307617,4501.153809,0
389,0,0,4195.512695,4182.820313,4271.922852,4245.897461,4223.846191,4156.794922,4149.615234,4155.897461,4145.0,4129.743652,4565.384766,4359.230957,4392.436035,4473.333496,0
390,0,0,4214.743652,4192.179688,4285.128418,4263.077148,4232.436035,4151.025879,4145.641113,4144.487305,4134.615234,4125.641113,4564.615234,4357.05127,4399.487305,4486.538574,0
391,0,0,4209.102539,4185.256348,4283.974121,4255.128418,4223.846191,4154.743652,4148.077148,4153.589844,4147.563965,4136.153809,4578.333496,4364.358887,4404.743652,4488.974121,0
392,0,0,4202.307617,4172.94873,4267.179688,4243.717773,4211.410156,4145.256348,4146.922852,4151.794922,4145.641113,4128.589844,4567.94873,4357.307617,4395.512695,4481.153809,0
393,0,0,4199.230957,4173.205078,4265.641113,4243.333496,4216.922852,4160.256348,4142.820313,4155.897461,4151.538574,4134.871582,4574.743652,4365.0,4398.717773,4481.410156,0
394,0,0,4226.153809,4193.717773,4282.179688,4248.333496,4222.05127,4162.820313,4137.94873,4148.333496,4140.0,4128.205078,4558.077148,4366.025879,4402.436035,4494.102539,0
395,0,0,4191.410156,4162.05127,4255.641113,4210.128418,4209.358887,4152.179688,4138.974121,4148.077148,4142.692383,4129.358887,4549.358887,4346.282227,4392.05127,4470.512695,0
396,0,0,4205.512695,4182.05127,4272.179688,4232.307617,4219.871582,4140.0,4138.974121,4145.641113,4133.461426,4131.666504,4541.794922,4347.563965,4381.666504,4472.94873,0
397,0,0,4197.692383,4173.974121,4269.230957,4233.589844,4214.358887,4143.846191,4132.820313,4137.563965,4136.538574,4131.025879,4545.384766,4346.666504,4373.974121,4470.512695,0
398,0,0,4209.102539,4177.692383,4276.538574,4252.563965,4218.461426,4159.102539,4141.282227,4157.307617,4160.512695,4148.077148,4563.205078,4365.128418,4380.769043,4483.974121,0
399,0,0,4215.512695,4184.102539,4290.769043,4267.692383,4212.307617,4160.897461,4141.025879,4158.589844,4153.846191,4157.692383,4586.666504,4378.974121,4412.563965,4498.333496,0
400,0,0,4202.94873,4168.461426,4275.769043,4258.461426,4218.333496,4155.384766,4138.077148,4155.769043,4145.641113,4136.538574,4549.102539,4367.05127,4377.05127,4483.077148,0
401,0,0,4243.333496,4204.102539,4317.563965,4286.153809,4235.769043,4177.563965,4158.974121,4175.641113,4155.512695,4142.692383,4574.102539,4400.384766,4400.128418,4515.128418,0
402,0,0,4240.769043,4212.179688,4306.538574,4273.717773,4223.589844,4164.871582,4146.153809,4181.153809,4172.307617,4167.94873,4600.384766,4395.128418,4413.589844,4517.94873,0
403,0,0,4235.769043,4216.410156,4303.717773,4277.179688,4229.743652,4151.153809,4156.282227,4171.153809,4153.974121,4139.743652,4568.205078,4382.436035,4380.897461,4507.94873,0
404,0,0,4223.077148,4216.538574,4287.179688,4258.974121,4222.436035,4150.128418,4138.205078,4157.94873,4145.512695,4144.615234,4586.025879,4376.666504,4404.743652,4504.102539,0
405,0,0,4214.743652,4197.179688,4282.563965,4247.307617,4223.461426,4148.205078,4149.230957,4171.025879,4161.794922,4146.282227,4570.384766,4378.461426,4384.230957,4496.153809,0
406,0,0,4224.358887,4214.743652,4290.256348,4260.128418,4231.410156,4145.769043,4143.461426,4166.922852,4149.743652,4149.102539,4574.358887,4372.94873,4397.436035,4496.666504,0
407,0,0,4207.307617,4184.743652,4272.307617,4228.846191,4208.974121,4169.871582,4148.461426,4165.128418,4148.717773,4150.128418,4569.743652,4366.025879,4386.410156,4497.436035,0
408,0,0,4209.487305,4193.717773,4274.358887,4248.717773,4224.487305,4176.794922,4139.487305,4159.487305,4133.589844,4138.846191,4565.769043,4360.641113,4389.615234,4496.282227,0
409,0,0,4228.461426,4204.102539,4297.820313,4271.666504,4239.102539,4184.487305,4160.0,4184.615234,4150.897461,4158.077148,4584.358887,4385.384766,4415.0,4514.230957,0
410,0,0,4221.922852,4186.410156,4287.436035,4251.794922,4223.205078,4185.384766,4151.538574,4161.410156,4154.358887,4144.871582,4571.538574,4375.384766,4401.410156,4507.692383,0
411,0,0,4225.0,4199.743652,4292.436035,4255.256348,4229.487305,4167.05127,4149.743652,4154.743652,4150.512695,4145.897461,4568.333496,4375.0,4406.922852,4507.05127,0
412,0,0,4225.0,4199.743652,4296.538574,4251.794922,4230.641113,4166.282227,4160.384766,4166.538574,4150.897461,4150.512695,4589.487305,4381.282227,4418.461426,4516.794922,0
413,0,0,4212.692383,4188.077148,4283.974121,4250.128418,4235.769043,4155.0,4150.128418,4154.230957,4146.410156,4147.05127,4571.666504,4363.589844,4399.102539,4495.256348,0
414,0,0,4237.179688,4221.794922,4312.563965,4275.897461,4233.589844,4132.179688,4150.128418,4169.487305,4156.538574,4165.256348,4607.05127,4392.307617,4420.128418,4521.794922,0
415,0,0,4220.256348,4197.563965,4298.974121,4252.05127,4222.820313,4136.282227,4138.717773,4163.333496,4144.743652,4145.256348,4580.384766,4372.05127,4406.538574,4504.230957,0
416,0,0,4204.487305,4183.205078,4289.230957,4247.307617,4224.487305,4140.128418,4139.487305,4166.538574,4146.025879,4146.538574,4580.512695,4367.179688,4397.563965,4494.615234,0
417,0,0,4218.717773,4201.794922,4303.589844,4260.769043,4230.128418,4144.358887,4137.563965,4152.94873,4126.666504,4129.102539,4573.077148,4371.153809,4400.512695,4498.461426,0
418,0,0,4217.94873,4191.282227,4292.94873,4258.846191,4221.282227,4136.025879,4130.0,4149.615234,4134.871582,4127.436035,4555.256348,4365.512695,4400.897461,4490.897461,0
419,0,0,4208.461426,4184.487305,4278.461426,4248.974121,4223.717773,4134.743652,4129.871582,4150.256348,4139.358887,4139.615234,4566.666504,4367.179688,4403.461426,4487.179688,0
420,0,0,4220.641113,4201.794922,4289.102539,4261.282227,4236.282227,4153.077148,4143.205078,4160.512695,4138.846191,4142.94873,4557.179688,4367.436035,4399.102539,4486.922852,0
421,0,0,4239.358887,4219.102539,4309.230957,4272.692383,4240.384766,4158.077148,4157.94873,4177.94873,4156.794922,4164.358887,4589.358887,4397.563965,4438.205078,4507.820313,0
422,0,0,4236.794922,4206.153809,4307.563965,4272.820313,4247.820313,4185.128418,4164.743652,4175.897461,4158.589844,4162.820313,4601.153809,4394.871582,4433.589844,4511.025879,0
423,0,0,4213.974121,4176.282227,4292.94873,4256.282227,4232.307617,4173.461426,4158.589844,4174.102539,4160.897461,4148.589844,4587.307617,4381.922852,4402.563965,4491.794922,0
424,0,0,4225.384766,4184.230957,4302.820313,4270.897461,4235.512695,4185.128418,4168.974121,4173.846191,4155.0,4147.94873,4577.820313,4374.102539,4407.94873,4494.102539,0
425,0,0,4218.717773,4178.461426,4290.384766,4264.230957,4234.358887,4177.05127,4153.589844,4172.692383,4158.461426,4153.461426,4570.897461,4379.743652,4413.205078,4495.0,0
426,0,0,4233.205078,4184.871582,4308.589844,4276.282227,4230.256348,4163.974121,4153.846191,4180.384766,4155.641113,4155.897461,4600.897461,4398.077148,4431.666504,4519.102539,0
427,0,0,4233.846191,4175.641113,4306.153809,4265.256348,4218.077148,4166.666504,4158.974121,4178.333496,4162.692383,4146.025879,4586.666504,4401.922852,4412.307617,4511.538574,0
428,0,0,4210.769043,4172.436035,4280.897461,4275.256348,4229.358887,4185.512695,4145.256348,4164.230957,4155.0,4148.077148,4578.589844,4376.282227,4400.512695,4492.05127,0
429,0,0,4219.230957,4170.897461,4283.077148,4256.538574,4225.128418,4171.025879,4146.282227,4167.692383,4155.769043,4149.615234,4574.487305,4380.897461,4400.128418,4495.641113,0
430,0,0,4209.743652,4175.128418,4285.897461,4273.077148,4225.0,4167.820313,4146.153809,4152.436035,4139.743652,4141.922852,4570.0,4363.077148,4396.922852,4483.205078,0
431,0,0,4213.333496,4180.0,4282.820313,4270.384766,4223.589844,4180.769043,4145.128418,4162.05127,4145.512695,4137.05127,4554.102539,4367.563965,4386.282227,4506.282227,0
432,0,0,4215.128418,4173.205078,4283.461426,4246.538574,4220.0,4159.615234,4145.0,4171.666504,4162.94873,4160.384766,4586.410156,4375.512695,4402.94873,4505.0,0
433,0,0,4210.0,4171.153809,4288.589844,4238.205078,4215.897461,4140.0,4143.205078,4168.205078,4142.94873,4146.410156,4585.0,4370.897461,4391.025879,4499.102539,0
434,0,0,4207.307617,4168.717773,4277.05127,4242.692383,4218.974121,4126.025879,4140.0,4151.538574,4143.077148,4138.205078,4570.641113,4371.410156,4382.692383,4485.512695,0
435,0,0,4200.769043,4169.102539,4265.384766,4233.077148,4206.282227,4120.0,4136.922852,4147.563965,4139.871582,4127.436035,4547.692383,4361.410156,4387.94873,4475.384766,0
436,0,0,4216.282227,4182.307617,4281.153809,4247.563965,4217.436035,4111.538574,4141.025879,4155.384766,4146.153809,4140.641113,4549.487305,4379.230957,4383.333496,4482.05127,0
437,0,0,4200.256348,4170.128418,4266.794922,4228.589844,4219.358887,4125.384766,4141.410156,4152.179688,4131.794922,4131.794922,4542.563965,4356.922852,4363.974121,4466.794922,0
438,0,0,4211.282227,4192.307617,4278.589844,4234.230957,4217.436035,4129.102539,4136.922852,4158.077148,4141.153809,4149.102539,4583.333496,4376.025879,4393.077148,4479.102539,0
439,0,0,4209.871582,4197.563965,4273.846191,4240.769043,4232.820313,4156.410156,4156.153809,4165.0,4152.563965,4145.0,4575.128418,4379.230957,4405.769043,4484.487305,0
440,0,0,4203.077148,4184.743652,4268.205078,4225.128418,4219.358887,4150.897461,4139.615234,4154.102539,4136.025879,4146.922852,4576.666504,4367.820313,4394.487305,4483.333496,0
441,0,0,4229.743652,4212.820313,4297.05127,4257.563965,4234.615234,4159.743652,4148.461426,4151.922852,4128.589844,4136.410156,4561.153809,4379.102539,4400.769043,4496.025879,0
442,0,0,4212.692383,4183.333496,4283.077148,4235.769043,4218.589844,4158.077148,4134.102539,4160.128418,4142.94873,4145.384766,4558.077148,4378.717773,4394.615234,4488.077148,0
443,0,0,4208.077148,4166.410156,4284.102539,4246.794922,4216.410156,4154.102539,4139.615234,4155.0,4142.179688,4152.692383,4565.769043,4374.230957,4429.615234,4488.974121,0
444,0,0,4220.384766,4174.871582,4297.563965,4247.436035,4221.282227,4159.487305,4146.538574,4160.897461,4142.05127,4139.358887,4551.538574,4379.358887,4387.307617,4493.205078,0
445,0,0,4235.256348,4194.743652,4304.102539,4260.128418,4239.615234,4173.846191,4157.05127,4173.077148,4160.256348,4165.0,4618.846191,4398.589844,4413.846191,4516.282227,0
446,0,0,4244.230957,4212.179688,4318.717773,4266.282227,4233.589844,4161.282227,4150.897461,4168.461426,4152.692383,4157.436035,4604.487305,4403.717773,4412.563965,4522.94873,0
447,0,0,4220.769043,4199.230957,4301.666504,4258.589844,4235.769043,4172.94873,4161.794922,4184.615234,4174.358887,4173.589844,4598.461426,4391.410156,4406.538574,4502.820313,0
448,0,0,4204.102539,4196.025879,4278.717773,4245.0,4226.153809,4160.256348,4143.846191,4147.820313,4136.666504,4145.897461,4569.487305,4360.897461,4387.94873,4486.794922,0
449,0,0,4217.94873,4188.461426,4296.153809,4257.307617,4223.461426,4175.0,4164.102539,4187.307617,4161.153809,4157.179688,4584.743652,4392.820313,4397.563965,4498.205078,0
450,0,0,4226.282227,4204.743652,4305.512695,4270.641113,4244.230957,4180.384766,4172.692383,4179.358887,4154.871582,4159.871582,4587.179688,4389.487305,4396.666504,4500.512695,0
451,0,0,4215.128418,4187.179688,4292.692383,4258.717773,4228.205078,4174.871582,4152.692383,4173.077148,4155.897461,4153.077148,4580.641113,4379.230957,4390.769043,4497.307617,0
452,0,0,4228.461426,4200.256348,4303.461426,4262.563965,4228.974121,4170.897461,4159.102539,4179.230957,4152.94873,4148.589844,4569.615234,4393.589844,4394.230957,4504.871582,0
453,0,0,4226.794922,4201.666504,4296.153809,4265.512695,4237.820313,4170.641113,4158.717773,4184.230957,4179.230957,4166.153809,4573.589844,4391.538574,4390.897461,4504.487305,0
454,0,0,4231.282227,4193.974121,4298.205078,4260.128418,4223.077148,4168.077148,4153.461426,4177.307617,4159.871582,4153.717773,4569.615234,4387.563965,4390.897461,4500.897461,0
455,0,0,4207.692383,4179.487305,4272.94873,4248.461426,4221.538574,4170.769043,4144.102539,4155.256348,4137.692383,4125.384766,4537.94873,4355.769043,4377.94873,4467.692383,0
456,0,0,4218.205078,4197.307617,4287.307617,4263.717773,4227.94873,4186.410156,4145.769043,4167.94873,4158.589844,4161.410156,4563.846191,4382.692383,4404.487305,4495.641113,0
457,0,0,4214.743652,4185.769043,4280.641113,4259.871582,4230.897461,4193.461426,4148.974121,4162.692383,4153.846191,4161.922852,4572.436035,4377.820313,4412.820313,4491.025879,0
458,0,0,4213.077148,4191.410156,4280.384766,4272.563965,4236.025879,4167.563965,4153.974121,4176.666504,4170.384766,4162.563965,4570.256348,4382.307617,4396.282227,4497.05127,0
459,0,0,4210.0,4170.256348,4271.922852,4258.846191,4217.307617,4166.410156,4147.436035,4151.410156,4130.769043,4133.077148,4552.692383,4376.282227,4389.615234,4490.384766,0
460,0,0,4198.461426,4154.871582,4268.333496,4248.205078,4214.487305,4149.230957,4145.256348,4155.256348,4136.025879,4127.563965,4551.282227,4373.461426,4365.128418,4479.615234,0
461,0,0,4194.871582,4165.256348,4258.333496,4254.743652,4215.769043,4140.384766,4126.538574,4147.179688,4128.077148,4119.487305,4542.563965,4362.820313,4375.512695,4478.846191,0
462,0,0,4209.230957,4168.205078,4276.410156,4256.410156,4218.846191,4147.05127,4151.410156,4168.205078,4153.205078,4143.333496,4573.846191,4387.436035,4387.05127,4489.102539,0
463,0,0,4216.410156,4184.230957,4282.307617,4272.692383,4228.589844,4162.436035,4154.615234,4170.384766,4155.0,4151.282227,4592.05127,4380.128418,4390.256348,4493.589844,0
464,0,0,4206.410156,4178.974121,4266.922852,4254.871582,4210.0,4144.230957,4133.846191,4156.794922,4145.0,4133.461426,4574.230957,4366.153809,4379.487305,4479.871582,0
465,0,0,4223.205078,4182.563965,4278.717773,4254.743652,4218.333496,4171.153809,4147.179688,4170.512695,4153.077148,4147.307617,4579.487305,4379.487305,4394.615234,4496.410156,0
466,0,0,4228.333496,4205.384766,4284.743652,4272.179688,4239.358887,4182.05127,4137.94873,4149.871582,4137.179688,4136.153809,4570.256348,4370.0,4391.922852,4491.153809,0
467,0,0,4219.358887,4196.666504,4283.717773,4262.307617,4226.922852,4212.05127,4142.307617,4161.153809,4145.128418,4135.897461,4559.615234,4370.384766,4379.487305,4487.05127,0
468,0,0,4204.358887,4181.410156,4278.461426,4261.282227,4214.871582,4176.666504,4140.128418,4165.769043,4158.846191,4135.897461,4563.461426,4365.128418,4386.410156,4489.230957,0
469,0,0,4211.794922,4180.641113,4284.615234,4258.461426,4219.487305,4166.410156,4148.461426,4170.384766,4152.692383,4130.384766,4549.743652,4366.153809,4373.589844,4486.282227,0
470,0,0,4219.230957,4199.102539,4289.230957,4265.256348,4226.282227,4148.589844,4160.384766,4177.563965,4154.358887,4142.820313,4577.179688,4376.794922,4381.410156,4497.94873,0
471,0,0,4209.871582,4202.436035,4281.153809,4262.563965,4223.333496,4131.282227,4139.102539,4156.666504,4145.384766,4138.717773,4570.384766,4366.666504,4388.974121,4491.666504,0
472,0,0,4238.974121,4219.358887,4302.94873,4283.717773,4241.025879,4137.179688,4151.410156,4156.538574,4122.05127,4112.94873,4565.128418,4391.794922,4406.025879,4509.487305,0
473,0,0,4206.666504,4186.410156,4271.538574,4245.0,4228.205078,4137.05127,4150.0,4174.743652,4156.153809,4128.333496,4536.922852,4371.410156,4367.692383,4476.922852,0
474,0,0,4208.333496,4204.871582,4265.512695,4250.641113,4221.282227,4120.641113,4135.256348,4164.358887,4151.794922,4158.461426,4573.077148,4372.436035,4401.922852,4490.769043,0
475,0,0,4249.358887,4247.563965,4309.871582,4294.871582,4249.102539,4149.102539,4161.922852,4180.769043,4162.307617,4184.358887,4612.563965,4404.871582,4441.538574,4526.794922,0
476,0,0,4214.615234,4191.922852,4281.538574,4242.307617,4222.692383,4143.717773,4131.666504,4166.922852,4153.974121,4146.666504,4555.897461,4372.563965,4377.563965,4493.205078,0
477,0,0,4217.307617,4201.794922,4281.410156,4255.897461,4221.794922,4157.307617,4139.102539,4152.307617,4145.128418,4142.307617,4569.487305,4375.641113,4386.410156,4493.717773,0
478,0,0,4218.589844,4190.384766,4285.0,4237.94873,4218.333496,4152.179688,4151.794922,4166.410156,4161.153809,4165.0,4589.358887,4372.563965,4411.025879,4496.666504,0
479,0,0,4251.025879,4229.487305,4322.692383,4290.641113,4241.666504,4152.563965,4166.666504,4191.666504,4167.820313,4183.461426,4607.692383,4412.307617,4423.077148,4530.128418,0
480,0,0,4210.897461,4204.358887,4272.307617,4261.025879,4242.94873,4161.666504,4145.641113,4152.94873,4130.0,4129.871582,4547.692383,4357.563965,4354.615234,4475.641113,0
481,0,0,4243.205078,4224.743652,4300.897461,4269.487305,4226.025879,4134.743652,4147.94873,4172.820313,4155.128418,4162.563965,4586.666504,4399.358887,4404.102539,4513.205078,0
482,0,0,4227.307617,4205.128418,4285.897461,4255.0,4227.563965,4132.820313,4152.94873,4162.692383,4141.794922,4147.05127,4562.94873,4378.461426,4376.794922,4502.05127,0
483,0,0,4226.282227,4214.871582,4278.846191,4264.230957,4238.717773,4150.256348,4155.128418,4162.563965,4152.692383,4154.102539,4565.128418,4378.333496,4385.769043,4492.436035,0
484,0,0,4247.820313,4231.025879,4298.974121,4280.0,4228.205078,4152.563965,4159.230957,4171.922852,4162.820313,4173.717773,4600.0,4405.512695,4436.666504,4521.025879,0
485,0,0,4238.461426,4218.589844,4302.563965,4275.384766,4246.794922,4156.282227,4156.538574,4170.384766,4150.512695,4147.307617,4593.974121,4397.820313,4425.256348,4512.94873,0
486,0,0,4222.820313,4193.461426,4289.743652,4268.461426,4249.102539,4171.922852,4160.512695,4168.846191,4151.538574,4133.846191,4558.205078,4381.666504,4384.230957,4491.794922,0
487,0,0,4206.666504,4191.922852,4271.538574,4255.256348,4227.692383,4148.205078,4128.077148,4144.615234,4142.436035,4131.410156,4542.05127,4363.333496,4369.487305,4477.179688,0
488,0,0,4224.487305,4188.205078,4296.025879,4260.256348,4229.102539,4174.615234,4148.846191,4165.897461,4162.307617,4146.282227,4572.307617,4380.384766,4381.794922,4495.769043,0
489,0,0,4202.563965,4173.589844,4269.487305,4246.282227,4223.077148,4181.922852,4138.205078,4159.230957,4149.358887,4133.461426,4555.384766,4358.333496,4368.717773,4478.461426,0
490,0,0,4216.153809,4174.871582,4279.230957,4252.692383,4219.358887,4150.897461,4137.436035,4166.153809,4150.0,4145.769043,4569.358887,4376.538574,4383.461426,4487.94873,0
491,0,0,4226.666504,4183.974121,4298.589844,4268.461426,4236.282227,4170.769043,4150.641113,4169.743652,4157.05127,4147.820313,4569.102539,4390.641113,4382.05127,4500.641113,0
492,0,0,4226.666504,4184.871582,4292.05127,4262.179688,4230.384766,4166.153809,4158.846191,4172.94873,4157.692383,4153.205078,4582.179688,4388.077148,4398.589844,4494.102539,0
493,0,0,4237.563965,4187.179688,4298.974121,4260.384766,4237.820313,4157.436035,4148.974121,4172.692383,4149.487305,4142.692383,4584.230957,4396.666504,4408.077148,4506.922852,0
494,0,0,4250.897461,4181.538574,4309.358887,4268.589844,4234.358887,4167.820313,4148.974121,4164.358887,4137.436035,4137.307617,4573.333496,4395.256348,4404.230957,4508.717773,0
495,0,0,4243.717773,4173.333496,4295.256348,4260.256348,4230.384766,4166.538574,4154.102539,4172.179688,4162.94873,4147.179688,4581.794922,4398.846191,4406.666504,4502.436035,0
496,0,0,4213.717773,4165.0,4279.871582,4240.769043,4225.641113,4167.94873,4135.384766,4164.358887,4167.94873,4145.0,4577.307617,4381.410156,4380.256348,4481.922852,0
497,0,0,4227.692383,4185.897461,4290.0,4264.358887,4233.717773,4175.897461,4145.512695,4161.922852,4169.358887,4150.0,4590.128418,4392.436035,4401.025879,4503.974121,0
498,0,0,4225.512695,4186.153809,4285.512695,4258.077148,4227.563965,4178.077148,4139.230957,4147.820313,4158.846191,4150.641113,4577.179688,4376.153809,4390.256348,4495.0,0
499,0,0,4242.563965,4201.153809,4298.077148,4265.512695,4239.358887,4184.743652,4153.333496,4154.871582,4161.538574,4164.743652,4603.333496,4389.615234,4409.358887,4507.563965,0
